13	5	132956
13	5	133092
13	5	133092
4	15	133380
13	5	133438
13	5	133451
13	5	133502
10	15	133524
4	15	133584
13	5	133678
4	15	133584
13	5	133696
4	15	133727
8	8	133807
13	5	133770
4	17	134222
4	17	134222
5	16	134273
4	13	134939
14	7	135844
5	17	135971
4	15	136441
4	15	136616
4	17	137240
15	7	137355
15	7	137355
4	15	137387
4	15	137393
14	4	137415
14	5	137458
15	5	137457
15	5	137467
13	5	137789
13	5	138248
4	15	138309
14	13	138355
15	3	138993
4	13	139360
4	15	140006
4	15	139999
4	15	140353
6	16	140447
6	16	140617
4	16	140860
14	15	141098
14	15	141095
4	13	141304
4	15	141418
4	15	141418
13	8	141475
13	8	141475
15	2	141678
4	15	141941
15	8	142011
4	15	142052
4	15	142083
4	15	142090
4	15	142090
13	8	142132
4	15	142158
4	15	142168
4	15	142192
4	15	142196
4	11	142265
4	13	142797
6	16	142928
6	16	142928
4	0	143104
4	0	143108
6	16	143553
13	5	143623
13	5	143662
4	15	143822
4	13	143808
4	15	144166
14	8	144273
4	17	144874
4	8	144877
6	15	145051
13	8	145125
10	8	145260
13	13	145727
13	8	145858
6	5	146184
13	13	146540
6	5	146909
4	15	146810
4	7	147180
11	15	147181
5	12	147314
4	13	147192
13	11	147445
13	12	148105
14	5	148675
4	17	149455
4	13	150164
14	5	150693
2	8	150922
10	15	152035
13	8	152224
13	8	152227
6	15	152484
15	11	152603
4	17	152911
4	15	152921
13	5	153425
6	16	153550
6	15	153575
6	15	153580
4	13	153591
4	15	153930
4	15	153935
10	8	153991
14	13	154378
4	13	154643
14	8	154904
14	8	154904
6	7	155500
6	16	155714
4	15	155729
11	15	155839
5	11	156493
14	8	156660
4	8	156866
5	3	157116
5	3	157128
4	13	157464
3	7	157520
13	7	157551
10	7	157826
10	7	157826
5	5	158086
5	5	158145
13	8	158860
0	5	159062
4	13	159107
6	17	159178
4	11	159416
13	5	159629
14	8	159822
13	5	159879
13	5	159879
12	5	160979
12	5	160984
4	13	161020
13	5	161055
4	16	161262
4	16	161262
13	5	161281
13	5	161300
6	9	161488
4	15	161553
6	5	161666
0	5	161763
4	15	161961
4	15	161968
13	5	162073
4	15	162363
6	15	162471
4	13	162704
6	15	162969
5	8	163097
14	4	163389
10	15	163486
12	8	163720
10	15	164109
12	15	164124
14	8	164203
6	7	164431
6	15	164525
6	15	164525
4	13	164533
4	13	164536
4	13	164536
6	5	165098
11	16	165889
4	15	166429
13	5	167104
13	8	167176
13	5	167215
15	5	167247
13	5	167394
13	5	167452
15	5	167515
13	5	167544
10	5	168297
13	5	168993
13	5	169260
13	5	169262
13	11	169689
4	13	169731
4	15	169791
13	5	170133
6	5	170186
10	5	170583
4	13	170661
4	13	170672
12	5	170778
4	15	170872
4	13	171123
4	13	171139
13	5	171261
4	13	171397
5	3	172252
5	3	172247
4	16	172270
15	5	172478
14	5	172477
15	5	172478
12	5	172548
13	5	172664
2	0	172720
1	0	172726
13	13	172748
10	5	172702
13	5	173012
13	5	173023
4	16	173022
4	15	173042
4	15	173042
13	5	173201
13	5	173205
12	5	173292
12	5	173301
15	5	173389
15	5	173389
13	5	173506
13	8	173822
13	5	174048
8	16	174401
2	13	174909
13	8	175182
6	5	175170
14	11	175298
12	11	175418
12	11	175750
6	16	175821
14	8	99
15	5	374
6	15	495
6	15	495
4	15	545
13	7	663
13	7	663
13	5	819
5	5	1270
13	17	1558
12	15	1704
13	5	1697
4	15	1789
4	5	1691
6	15	1955
6	15	1957
4	15	2116
15	5	2341
2	15	2584
4	15	2835
12	6	3042
13	5	3124
4	15	3285
4	7	3427
5	5	3541
5	5	3541
6	15	3643
13	5	4130
13	5	4130
13	5	4118
13	5	4313
10	5	4474
3	13	4955
4	15	5277
4	15	5322
13	11	5477
10	5	5810
10	5	5810
4	15	5836
14	4	5903
13	4	5892
13	5	5892
4	15	6017
6	5	6037
13	5	6085
11	13	6205
12	11	6264
4	15	6378
4	15	6399
4	16	6918
10	15	7179
4	13	7269
13	5	7597
15	1	8150
13	8	9152
13	5	9822
4	13	10323
6	5	10585
13	8	10998
13	5	11379
6	16	11376
4	13	11562
6	15	11860
13	4	11966
4	13	11990
4	11	12003
13	7	12135
6	5	12172
13	7	12135
5	16	12238
4	15	12584
12	7	12960
5	15	13515
13	5	13723
13	5	14008
4	15	14180
13	5	14402
13	5	14416
4	15	14533
13	11	15071
6	11	14006
13	5	15658
13	5	15995
13	5	15931
4	8	16062
13	5	16343
13	5	16503
13	5	16927
13	5	17086
13	5	17087
13	4	17128
13	15	17119
13	5	17143
13	5	17198
13	5	17406
4	8	18028
4	13	18114
13	5	18346
13	15	18437
6	15	18517
13	5	18950
4	15	19337
8	15	19390
5	13	19399
4	13	19400
12	7	19349
13	5	19543
13	5	19544
13	5	19698
13	9	20105
13	5	20088
13	15	20433
10	7	20941
8	15	21111
4	15	21077
13	5	21116
13	5	21172
13	5	21239
4	13	21526
13	9	21727
13	15	21750
13	5	21903
5	8	22140
13	4	22554
6	7	22786
13	4	22973
10	7	22979
3	16	23360
2	15	23347
13	16	23773
13	4	23786
13	4	23799
12	5	23913
12	5	23919
12	5	23940
12	5	23950
12	5	23950
4	13	24104
4	13	24091
13	8	23117
5	8	23685
13	4	24579
10	4	24997
10	4	24997
13	11	25220
2	15	25250
4	15	25266
13	3	25385
13	4	25378
13	4	25638
13	4	25638
13	11	25708
10	7	26223
13	13	26322
13	13	26322
13	4	26620
13	4	26625
13	4	26711
3	15	26894
3	15	26894
6	15	26656
5	5	27231
4	0	27286
4	15	27568
13	5	26815
13	5	26809
4	7	27966
4	7	27966
4	17	28087
13	5	28090
13	5	28103
3	17	28157
4	15	27958
13	5	28402
5	7	28522
8	8	28581
12	5	28547
4	15	28687
4	15	28821
6	9	29004
10	8	29196
4	11	29251
5	15	29323
6	5	29594
12	5	29633
8	8	29747
4	15	29748
4	13	29787
14	7	29849
14	7	29849
13	5	29849
6	9	30109
4	11	29801
4	13	30156
6	5	30252
10	15	30302
4	15	30406
13	15	30164
4	15	30653
4	15	30807
13	5	30994
13	5	30998
4	15	31086
4	15	31401
4	15	31405
4	15	31406
10	5	31801
4	15	32183
14	5	32218
13	4	32240
13	5	32228
6	15	32415
6	15	32423
4	15	32628
14	5	32801
15	5	32803
4	15	32793
15	5	32807
5	8	32954
5	8	32957
13	5	32962
13	5	32971
4	15	33432
3	15	33450
14	5	33509
14	5	33512
13	5	33515
13	5	33531
13	8	33576
13	15	33534
4	15	33591
4	15	33648
6	7	33893
13	8	34250
4	13	34484
4	17	34548
4	17	34554
6	16	34603
4	15	34687
8	8	34729
4	13	34871
6	9	35078
10	15	35193
12	15	35209
6	16	35285
13	5	35353
13	8	35439
14	4	35953
4	5	36020
15	5	36042
4	15	36010
3	15	36032
4	15	35995
4	15	36020
14	5	36092
14	5	36642
10	5	36867
5	5	37032
3	17	37051
4	16	37030
13	5	37126
13	5	37154
4	8	37109
13	5	37602
4	11	37593
6	15	37657
6	15	37648
13	5	37746
6	7	38285
5	5	38633
4	13	38749
10	0	39044
10	0	39044
13	5	39225
4	8	39434
13	5	40003
4	15	40393
4	15	40403
4	15	40409
4	15	40510
3	15	40521
4	15	40513
4	13	40505
13	5	40520
13	5	40521
4	16	40536
15	5	40891
15	5	40892
0	5	40890
5	5	41366
5	5	41366
14	4	41884
14	5	41995
4	15	42089
4	8	42141
4	15	42276
4	15	42275
13	13	42469
13	8	42653
4	3	42817
4	3	42824
4	15	42856
4	15	43023
4	15	43247
4	15	43258
4	15	43252
4	15	43252
13	11	43455
10	5	43482
13	5	44140
10	15	44361
10	15	44364
12	5	44641
10	15	45159
14	5	45794
14	5	45797
5	5	46197
6	17	46124
6	16	46344
4	0	46403
4	15	46652
4	12	46643
4	17	46775
14	8	47425
13	8	47432
4	13	47500
4	13	47715
13	5	47767
15	7	47811
13	5	47944
5	17	48050
10	5	48083
14	8	48586
0	3	48709
13	8	48728
5	5	48778
4	17	48834
15	5	48883
4	15	49057
10	5	49533
10	5	49536
10	15	49695
13	7	50007
13	13	50148
6	5	50133
14	13	50267
12	15	50524
12	15	50526
4	15	50522
13	5	51534
13	5	51754
13	11	51915
13	11	51915
4	15	51928
4	15	51961
13	8	52141
13	8	52138
4	13	52502
5	5	52572
4	15	52556
6	15	52864
6	15	52868
15	5	52603
4	13	53561
4	17	53964
4	16	53953
4	7	54088
10	7	54071
5	15	54292
13	8	54833
4	15	54895
13	8	55025
10	15	55134
6	15	55817
8	16	56281
13	5	56349
5	7	56407
5	16	56556
5	16	56566
6	5	56534
14	9	56780
4	16	56823
4	15	56837
4	15	56823
4	15	56843
11	11	56916
13	7	57144
13	7	57220
5	16	57461
4	7	57564
4	7	57564
5	5	57734
5	5	57737
12	5	57678
13	7	57863
5	16	58147
4	8	58479
13	7	58580
13	7	58585
6	16	58817
13	5	58807
13	5	58813
13	5	58807
3	5	58851
4	15	58827
4	15	58834
13	5	59334
13	5	60090
4	13	60066
4	8	60323
15	8	60388
13	8	61494
13	8	61489
4	16	62346
3	16	62360
6	16	62324
4	15	62393
4	15	62396
14	5	63023
4	15	63207
4	15	63200
4	15	64003
4	15	64118
4	11	63938
10	5	64410
10	5	64410
5	7	64510
5	13	64484
4	13	64438
13	13	65147
4	15	65338
13	5	67439
13	5	67488
12	5	67821
6	5	67849
10	5	68893
15	5	69337
5	12	69406
4	15	69613
4	8	69781
10	5	70961
4	13	71012
4	13	72340
4	13	72340
4	13	72819
6	15	72841
6	15	72841
13	5	73044
13	5	73341
6	5	73586
13	5	73828
4	15	74065
4	15	74564
4	15	74564
4	15	74584
4	15	74584
6	5	75078
4	15	75935
13	4	76214
13	5	76214
6	17	76237
14	8	77237
4	11	77730
4	7	77915
5	5	78428
10	15	78526
4	15	78595
6	11	78655
4	15	78816
4	15	78815
13	5	78825
13	5	79704
4	15	79886
13	5	80059
4	15	81241
4	15	81481
13	12	82275
6	15	83216
4	13	83801
4	13	83803
4	15	84207
13	8	84846
4	15	85170
13	5	85364
4	15	85605
6	15	85636
14	5	85830
4	13	85933
12	17	86122
4	16	86628
12	16	87055
10	10	87568
10	5	87576
8	5	87706
4	17	87770
15	5	87898
4	15	88242
4	16	88423
4	15	88583
4	15	88583
4	15	88702
5	11	89724
4	15	89922
5	11	90672
10	7	90745
13	5	91151
13	13	92720
12	5	92926
12	5	92926
13	5	93186
13	5	93186
13	13	93466
0	5	93560
4	8	93668
5	8	93724
13	5	93905
6	7	94950
6	3	94950
4	17	95975
4	17	95978
13	5	96065
13	5	96069
13	5	96152
13	5	97599
14	5	97638
4	15	98329
4	15	98604
4	17	99387
3	17	99403
3	15	99391
4	15	99374
5	13	100430
12	7	100587
13	5	100662
13	5	100750
13	5	100750
4	13	101479
10	9	101607
13	5	102315
13	5	102315
5	13	102490
13	17	102576
12	11	102600
9	7	102964
12	5	103200
15	5	103549
4	15	103846
4	15	103851
4	13	104269
13	5	104327
4	16	104989
13	5	105092
14	8	105462
4	15	105597
13	13	105598
13	5	105706
12	13	106129
4	0	106306
6	16	106650
6	16	106650
6	17	106743
4	13	106940
6	11	106943
13	3	107060
6	11	106945
7	11	106996
1	4	107277
4	15	107259
4	15	107247
4	15	107247
4	15	107270
4	15	107290
9	5	107212
6	5	107334
14	8	107605
14	11	107742
13	5	107965
12	16	108090
12	17	108078
1	0	108779
1	17	108779
10	5	108831
13	11	108924
15	5	109021
15	5	109023
4	15	109021
4	15	109546
13	5	109818
13	5	110107
6	11	110188
10	15	110367
4	16	110617
13	5	111083
13	13	111584
13	5	111557
14	5	111437
10	5	112060
10	5	112065
13	5	112515
4	15	113230
13	5	113489
13	5	113816
4	17	113823
4	15	114167
4	7	114217
14	5	114516
12	15	114682
12	16	114682
4	16	114781
10	15	114970
13	4	115076
13	5	115076
13	5	115075
13	16	114314
13	13	115166
4	15	115300
4	15	115300
12	15	115331
4	8	115754
13	5	115795
5	5	115965
10	15	116407
13	5	116392
13	5	116392
13	5	116751
12	7	116873
13	5	116940
6	16	117179
13	5	117383
13	5	117383
12	15	117756
14	13	117886
4	15	117868
13	13	118030
5	5	118155
5	5	118162
4	7	118359
5	5	118842
13	5	118897
13	5	119430
4	12	120034
13	13	120201
10	5	120202
15	5	120470
13	5	121709
12	5	122557
13	5	122933
13	5	122933
13	13	123918
4	15	124038
4	15	124038
14	13	124506
13	11	125176
12	15	125597
12	15	125597
13	5	126240
10	8	126632
13	5	126852
13	13	127383
13	13	127389
13	5	127951
6	16	127926
6	16	127927
13	13	128051
6	5	128582
6	11	128754
15	8	128902
4	13	128962
6	15	129322
13	11	129323
13	13	129586
13	13	129586
4	15	129911
13	5	130179
13	15	130213
13	8	130491
13	5	130677
15	4	130838
4	8	130997
4	8	131011
13	4	131057
13	5	131370
15	5	131556
4	7	131924
4	15	132252
12	5	132596
13	5	132878
5	8	132995
13	13	133058
13	5	133343
6	7	133831
13	5	133895
5	5	134386
13	5	134529
13	5	134529
4	8	134785
4	15	135630
10	15	135929
4	4	136542
4	13	137848
13	5	138370
13	5	138568
10	8	139070
12	5	139915
10	5	140079
10	7	140716
13	5	141250
5	13	141397
13	5	141447
6	11	142566
13	5	142964
13	5	143140
14	8	143309
13	5	143948
13	5	144254
13	5	144447
13	5	144454
4	8	144800
15	5	144907
6	16	144960
14	13	145321
13	5	145688
12	16	145730
13	4	146497
13	5	146491
6	15	146607
4	12	146629
13	5	146727
13	5	146746
12	5	146750
13	5	147467
13	5	147968
13	5	148396
13	4	148522
4	15	148651
5	5	148947
12	5	149000
13	8	149079
13	5	149200
13	5	149200
10	8	149253
13	5	149302
4	7	149352
6	5	149359
13	5	149456
13	13	149853
13	5	150185
13	4	150269
13	5	150269
6	11	150374
13	5	150548
13	5	150675
13	5	150685
6	16	151687
12	5	151906
6	5	152272
13	5	152583
4	13	152740
4	13	152740
10	11	154041
12	5	154274
12	5	154274
13	5	154401
14	5	154707
14	5	154745
14	5	154745
12	4	154838
13	5	155047
13	11	156026
13	5	156656
13	5	156789
12	15	156860
13	11	156864
13	5	158727
13	5	159265
13	5	159273
13	5	159286
13	5	159287
4	15	159564
13	11	159608
13	5	159873
15	5	160046
13	5	160218
14	11	160378
13	13	160508
13	5	160554
13	5	160814
4	15	161142
13	5	161195
4	17	161591
13	5	161629
12	16	161810
14	7	161899
10	13	162216
10	11	162230
6	11	162919
13	4	163233
5	7	163302
10	5	163339
4	5	163303
14	4	163650
14	7	163708
13	5	163739
13	7	163715
13	5	163901
5	5	164015
15	4	164136
2	17	164309
15	4	164136
14	5	164145
14	5	164145
4	15	164499
13	5	165248
6	15	165449
6	15	165445
13	13	165661
13	11	165694
4	7	165819
13	5	166314
4	17	166362
4	8	166505
13	5	166700
4	15	166719
13	5	166953
12	5	167257
13	5	167294
4	16	167329
14	7	167447
13	5	167613
13	16	167668
13	4	167668
13	5	167690
5	8	167715
5	8	167724
4	7	168183
4	7	168178
13	13	168304
13	13	168317
13	5	168798
13	13	168877
14	13	169082
14	13	169090
5	5	169218
13	11	169606
13	5	170158
10	0	170304
5	5	170449
14	8	170529
13	5	170542
15	1	170588
15	1	170588
13	5	170617
12	17	170331
3	15	170634
4	15	170608
13	15	170542
3	5	170839
13	5	170874
13	5	170935
0	15	170622
14	13	171202
14	11	171393
13	5	171505
13	8	172583
13	5	173700
6	5	173660
9	5	173681
5	6	174628
5	6	174628
5	5	174628
8	8	174797
8	8	174814
8	8	174814
4	7	174834
4	7	174889
4	16	175372
5	5	175402
5	5	175402
6	16	175751
12	5	175738
14	8	176420
4	7	176743
4	7	176753
5	7	177026
13	4	177632
3	7	177722
5	11	177946
5	11	177946
5	11	178009
13	10	177640
13	10	177640
13	13	179409
13	11	180452
10	15	180569
13	8	180697
13	13	181119
3	11	181761
3	11	181771
6	15	182083
13	4	182139
6	17	182257
6	11	183062
15	8	183266
10	7	183314
13	11	183393
14	8	183474
5	3	183603
5	3	183603
13	13	183789
2	0	184067
10	15	184235
15	7	184726
6	15	184916
13	13	186697
13	4	186737
4	11	186864
12	3	187135
13	13	187349
2	0	187385
12	0	187144
14	4	187954
14	4	187979
4	11	188092
3	11	188115
13	11	188332
13	3	188908
13	11	189809
13	11	190210
12	16	190330
13	13	190995
12	15	191239
13	13	191440
12	4	192020
4	11	192197
13	11	192466
15	5	192524
3	11	192655
6	16	193172
12	11	193205
13	11	193636
13	11	193751
13	11	193736
13	13	194139
15	17	194153
13	11	194118
12	15	194434
14	8	194453
13	13	194585
13	11	194560
10	11	195421
13	13	196050
5	6	198179
5	7	198189
13	13	203673
13	11	203690
10	15	205345
13	13	205966
13	11	207307
10	11	207333
13	7	208191
5	16	208602
10	8	209431
6	11	211187
6	11	211187
13	11	212585
13	11	212963
13	11	213149
10	15	213305
10	11	215370
10	16	215902
12	15	215942
10	16	215925
10	16	215925
10	16	215925
12	15	215985
13	15	216015
10	16	215965
10	17	216395
10	17	216408
12	17	216428
12	15	216536
12	15	216528
12	16	216521
12	16	216528
10	15	217310
14	17	219277
13	13	220241
13	11	220255
13	11	220255
13	8	220459
6	15	221131
13	13	221627
14	13	222123
12	16	222217
10	15	222651
10	11	225009
10	11	225009
13	4	225759
13	4	225759
3	11	225886
3	11	225888
12	15	225940
13	12	226794
13	11	226774
6	11	227045
12	15	227555
6	11	230131
12	11	230467
10	16	231837
13	11	232438
10	7	232645
13	13	232808
5	11	232833
10	15	234309
13	11	234434
13	8	234744
13	11	235030
6	15	236406
13	11	237862
12	11	239412
6	11	241585
10	16	241895
13	13	243373
13	11	243363
13	16	243306
13	13	243816
10	3	243856
15	2	243981
10	3	243832
10	3	243832
15	2	243975
10	3	243852
10	3	243852
15	2	243973
10	3	243852
10	3	243852
10	3	243852
2	13	244167
15	4	245274
14	5	245266
14	11	245266
4	11	245364
14	16	246874
10	7	248192
13	13	248268
5	16	248318
13	11	248645
13	11	249543
13	11	249822
13	16	253508
12	15	254217
13	13	256380
13	8	258584
13	8	258584
13	8	259938
6	15	259987
6	15	259993
6	16	260824
14	5	260931
13	13	262346
13	8	262848
13	13	263112
6	15	263689
4	7	264608
5	5	265011
4	7	265210
12	15	265391
12	15	265391
13	5	265718
4	7	268105
5	4	272010
3	7	272088
5	4	272336
13	13	273290
4	7	274138
5	5	274426
13	5	274559
14	16	274466
14	16	274461
14	16	274461
15	5	274773
14	5	274527
14	5	274527
15	5	274973
14	13	275002
13	13	275164
14	13	275159
3	16	275278
13	11	277355
15	7	277611
5	11	278089
10	15	278681
10	15	278688
13	11	280539
13	7	282120
13	7	282120
13	7	282120
13	13	291503
13	13	293713
13	13	297180
12	15	300127
13	11	300828
10	15	303840
