FID,New_ID,SUM_area_K,SUM_POP_M_,SUM_POP_F_,SUM_POP_TO,SUM_POP_19,SUM_BRIT_E,SUM_BRIT_I,SUM_BRIT_S,SUM_BRIT_O,SUM_FRENCH,SUM_GERMAN,SUM_AUSTRO,SUM_BELGIA,SUM_BULGAR,SUM_CHINES,SUM_DUTCH_,SUM_GREEK_,SUM_HINDU_,SUM_INDIAN,SUM_ITALIA,SUM_JAPANE,SUM_JEWISH,SUM_NEGRO_,SUM_POLISH,SUM_RUSSIA,SUM_SCANDI,SUM_SWISS_,SUM_UNSPEC,R_CODE
56,ON057000,233.791544071999990,13750.000000000000000,12867.000000000000000,26617.000000000000000,19867.000000000000000,14555.000000000000000,3671.000000000000000,4126.000000000000000,124.000000000000000,284.000000000000000,1575.000000000000000,696.000000000000000,0.000000000000000,10.000000000000000,41.000000000000000,296.000000000000000,14.000000000000000,2.000000000000000,148.000000000000000,102.000000000000000,0.000000000000000,154.000000000000000,140.000000000000000,139.000000000000000,64.000000000000000,17.000000000000000,24.000000000000000,435.000000000000000,57
57,ON058000,775.557880490999990,8990.000000000000000,9541.000000000000000,18531.000000000000000,18721.000000000000000,5801.000000000000000,7713.000000000000000,2707.000000000000000,125.000000000000000,871.000000000000000,390.000000000000000,5.000000000000000,0.000000000000000,0.000000000000000,19.000000000000000,319.000000000000000,10.000000000000000,0.000000000000000,31.000000000000000,20.000000000000000,1.000000000000000,71.000000000000000,14.000000000000000,1.000000000000000,9.000000000000000,10.000000000000000,10.000000000000000,404.000000000000000,58
58,ON059000,2531.588880559999800,12166.000000000000000,11617.000000000000000,23783.000000000000000,27424.000000000000000,5887.000000000000000,6780.000000000000000,7521.000000000000000,20.000000000000000,171.000000000000000,2270.000000000000000,3.000000000000000,0.000000000000000,0.000000000000000,9.000000000000000,86.000000000000000,0.000000000000000,1.000000000000000,919.000000000000000,3.000000000000000,0.000000000000000,26.000000000000000,0.000000000000000,2.000000000000000,0.000000000000000,8.000000000000000,8.000000000000000,69.000000000000000,59
59,ON060000,1812.201799160000100,13284.000000000000000,12965.000000000000000,26249.000000000000000,31596.000000000000000,4120.000000000000000,6619.000000000000000,6733.000000000000000,53.000000000000000,154.000000000000000,8246.000000000000000,6.000000000000000,0.000000000000000,0.000000000000000,6.000000000000000,89.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,14.000000000000000,0.000000000000000,42.000000000000000,0.000000000000000,8.000000000000000,0.000000000000000,5.000000000000000,19.000000000000000,135.000000000000000,60
60,ON061000,1780.400248720000000,14762.000000000000000,13644.000000000000000,28406.000000000000000,24380.000000000000000,5191.000000000000000,15177.000000000000000,2986.000000000000000,52.000000000000000,4157.000000000000000,482.000000000000000,24.000000000000000,4.000000000000000,5.000000000000000,4.000000000000000,37.000000000000000,0.000000000000000,0.000000000000000,9.000000000000000,28.000000000000000,0.000000000000000,28.000000000000000,0.000000000000000,12.000000000000000,1.000000000000000,82.000000000000000,29.000000000000000,98.000000000000000,61
61,ON062000,1562.483669850000100,9229.000000000000000,8511.000000000000000,17740.000000000000000,21036.000000000000000,5291.000000000000000,9797.000000000000000,2140.000000000000000,9.000000000000000,39.000000000000000,261.000000000000000,24.000000000000000,0.000000000000000,0.000000000000000,4.000000000000000,104.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,5.000000000000000,0.000000000000000,28.000000000000000,4.000000000000000,0.000000000000000,0.000000000000000,10.000000000000000,11.000000000000000,13.000000000000000,62
62,ON063000,1062.423684840000100,9048.000000000000000,9117.000000000000000,18165.000000000000000,19757.000000000000000,2848.000000000000000,6356.000000000000000,2504.000000000000000,49.000000000000000,1339.000000000000000,2605.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,5.000000000000000,2395.000000000000000,4.000000000000000,0.000000000000000,20.000000000000000,8.000000000000000,0.000000000000000,6.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3.000000000000000,1.000000000000000,22.000000000000000,63
63,ON064000,1709.702023419999900,13617.000000000000000,12794.000000000000000,26411.000000000000000,27570.000000000000000,14548.000000000000000,8780.000000000000000,1871.000000000000000,40.000000000000000,101.000000000000000,245.000000000000000,40.000000000000000,0.000000000000000,129.000000000000000,10.000000000000000,72.000000000000000,2.000000000000000,0.000000000000000,3.000000000000000,364.000000000000000,0.000000000000000,16.000000000000000,0.000000000000000,20.000000000000000,14.000000000000000,4.000000000000000,2.000000000000000,150.000000000000000,64
64,ON065000,1004.855113610000000,9002.000000000000000,8595.000000000000000,17597.000000000000000,17901.000000000000000,9689.000000000000000,2603.000000000000000,2663.000000000000000,97.000000000000000,237.000000000000000,1639.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,3.000000000000000,542.000000000000000,0.000000000000000,0.000000000000000,12.000000000000000,8.000000000000000,0.000000000000000,2.000000000000000,6.000000000000000,0.000000000000000,0.000000000000000,25.000000000000000,1.000000000000000,68.000000000000000,65
65,ON066000,988.736833598999970,13469.000000000000000,13246.000000000000000,26715.000000000000000,25685.000000000000000,12235.000000000000000,4128.000000000000000,7261.000000000000000,123.000000000000000,336.000000000000000,1774.000000000000000,1.000000000000000,22.000000000000000,1.000000000000000,19.000000000000000,201.000000000000000,7.000000000000000,0.000000000000000,79.000000000000000,50.000000000000000,0.000000000000000,54.000000000000000,6.000000000000000,13.000000000000000,6.000000000000000,30.000000000000000,2.000000000000000,367.000000000000000,66
66,ON067000,674.007074426000030,19497.000000000000000,18509.000000000000000,38006.000000000000000,28789.000000000000000,10264.000000000000000,5196.000000000000000,3587.000000000000000,75.000000000000000,14078.000000000000000,2039.000000000000000,80.000000000000000,10.000000000000000,5.000000000000000,69.000000000000000,77.000000000000000,0.000000000000000,0.000000000000000,18.000000000000000,136.000000000000000,1.000000000000000,309.000000000000000,1315.000000000000000,113.000000000000000,53.000000000000000,74.000000000000000,15.000000000000000,492.000000000000000,67
67,ON068000,1320.180066120000000,15070.000000000000000,14471.000000000000000,29541.000000000000000,29955.000000000000000,11044.000000000000000,4327.000000000000000,3338.000000000000000,116.000000000000000,6655.000000000000000,2855.000000000000000,5.000000000000000,21.000000000000000,0.000000000000000,18.000000000000000,215.000000000000000,0.000000000000000,0.000000000000000,16.000000000000000,37.000000000000000,0.000000000000000,22.000000000000000,551.000000000000000,0.000000000000000,2.000000000000000,58.000000000000000,17.000000000000000,244.000000000000000,68
68,ON069000,35095.791339399999000,91936.000000000000000,83616.000000000000000,175552.000000000000000,197968.000000000000000,49320.000000000000000,72960.000000000000000,20376.000000000000000,568.000000000000000,7576.000000000000000,12264.000000000000000,0.000000000000000,0.000000000000000,88.000000000000000,0.000000000000000,9912.000000000000000,0.000000000000000,0.000000000000000,456.000000000000000,376.000000000000000,0.000000000000000,152.000000000000000,160.000000000000000,0.000000000000000,152.000000000000000,224.000000000000000,200.000000000000000,768.000000000000000,69
69,ON070000,1300.967156190000000,10608.000000000000000,10651.000000000000000,21259.000000000000000,22131.000000000000000,815.000000000000000,977.000000000000000,10484.000000000000000,7.000000000000000,8710.000000000000000,50.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,5.000000000000000,71.000000000000000,0.000000000000000,0.000000000000000,25.000000000000000,59.000000000000000,0.000000000000000,24.000000000000000,16.000000000000000,0.000000000000000,0.000000000000000,2.000000000000000,0.000000000000000,13.000000000000000,70
70,ON071000,1267.313677150000100,8479.000000000000000,9066.000000000000000,17545.000000000000000,21021.000000000000000,3701.000000000000000,9779.000000000000000,2218.000000000000000,78.000000000000000,828.000000000000000,358.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,5.000000000000000,403.000000000000000,0.000000000000000,0.000000000000000,12.000000000000000,58.000000000000000,0.000000000000000,8.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,17.000000000000000,1.000000000000000,78.000000000000000,71
71,ON072000,1891.240244690000100,10145.000000000000000,9505.000000000000000,19650.000000000000000,23663.000000000000000,6092.000000000000000,8239.000000000000000,4317.000000000000000,19.000000000000000,67.000000000000000,633.000000000000000,5.000000000000000,13.000000000000000,22.000000000000000,5.000000000000000,153.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,8.000000000000000,0.000000000000000,2.000000000000000,13.000000000000000,0.000000000000000,12.000000000000000,0.000000000000000,1.000000000000000,49.000000000000000,72
72,ON073000,1277.828170680000100,13778.000000000000000,13213.000000000000000,26991.000000000000000,24874.000000000000000,9442.000000000000000,8196.000000000000000,7082.000000000000000,89.000000000000000,276.000000000000000,1042.000000000000000,15.000000000000000,0.000000000000000,1.000000000000000,26.000000000000000,236.000000000000000,13.000000000000000,0.000000000000000,7.000000000000000,22.000000000000000,1.000000000000000,77.000000000000000,128.000000000000000,19.000000000000000,1.000000000000000,15.000000000000000,17.000000000000000,286.000000000000000,73
73,ON074000,1573.044931140000000,9725.000000000000000,9525.000000000000000,19250.000000000000000,21053.000000000000000,3112.000000000000000,5060.000000000000000,4603.000000000000000,17.000000000000000,45.000000000000000,6324.000000000000000,4.000000000000000,0.000000000000000,0.000000000000000,3.000000000000000,21.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,15.000000000000000,3.000000000000000,0.000000000000000,0.000000000000000,3.000000000000000,5.000000000000000,35.000000000000000,74
74,ON075000,1346.964346270000100,11045.000000000000000,10517.000000000000000,21562.000000000000000,21233.000000000000000,8357.000000000000000,4264.000000000000000,2615.000000000000000,66.000000000000000,194.000000000000000,4477.000000000000000,44.000000000000000,0.000000000000000,10.000000000000000,8.000000000000000,238.000000000000000,0.000000000000000,0.000000000000000,627.000000000000000,94.000000000000000,0.000000000000000,15.000000000000000,53.000000000000000,3.000000000000000,3.000000000000000,11.000000000000000,45.000000000000000,438.000000000000000,75
75,ON076000,1022.520353430000000,11535.000000000000000,10673.000000000000000,22208.000000000000000,19545.000000000000000,10718.000000000000000,5206.000000000000000,4310.000000000000000,96.000000000000000,204.000000000000000,678.000000000000000,16.000000000000000,0.000000000000000,0.000000000000000,17.000000000000000,241.000000000000000,0.000000000000000,0.000000000000000,86.000000000000000,167.000000000000000,0.000000000000000,60.000000000000000,70.000000000000000,23.000000000000000,23.000000000000000,17.000000000000000,12.000000000000000,264.000000000000000,76
76,ON077000,184.912852584000010,39633.000000000000000,37439.000000000000000,77072.000000000000000,52634.000000000000000,33959.000000000000000,13692.000000000000000,13955.000000000000000,439.000000000000000,1088.000000000000000,4305.000000000000000,543.000000000000000,22.000000000000000,131.000000000000000,160.000000000000000,267.000000000000000,124.000000000000000,0.000000000000000,92.000000000000000,1430.000000000000000,0.000000000000000,1671.000000000000000,292.000000000000000,555.000000000000000,182.000000000000000,218.000000000000000,40.000000000000000,3907.000000000000000,77
77,ON079000,3524.477896530000200,13075.000000000000000,11903.000000000000000,24978.000000000000000,27943.000000000000000,6171.000000000000000,10058.000000000000000,2701.000000000000000,19.000000000000000,2144.000000000000000,1245.000000000000000,216.000000000000000,0.000000000000000,1.000000000000000,6.000000000000000,1123.000000000000000,5.000000000000000,0.000000000000000,931.000000000000000,55.000000000000000,0.000000000000000,6.000000000000000,8.000000000000000,60.000000000000000,1.000000000000000,7.000000000000000,20.000000000000000,201.000000000000000,78
78,ON080000,2822.058034740000000,15437.000000000000000,15388.000000000000000,30825.000000000000000,31348.000000000000000,10965.000000000000000,10157.000000000000000,3749.000000000000000,122.000000000000000,1346.000000000000000,1402.000000000000000,14.000000000000000,8.000000000000000,9.000000000000000,21.000000000000000,2552.000000000000000,5.000000000000000,0.000000000000000,37.000000000000000,178.000000000000000,0.000000000000000,66.000000000000000,6.000000000000000,0.000000000000000,2.000000000000000,19.000000000000000,6.000000000000000,161.000000000000000,79
79,ON081000,1174.930605950000000,8090.000000000000000,8199.000000000000000,16289.000000000000000,19227.000000000000000,4588.000000000000000,5254.000000000000000,4832.000000000000000,32.000000000000000,36.000000000000000,1338.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,28.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,25.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,22.000000000000000,132.000000000000000,80
80,ON082000,1309.932373710000100,9764.000000000000000,9744.000000000000000,19508.000000000000000,22881.000000000000000,6318.000000000000000,4386.000000000000000,3969.000000000000000,16.000000000000000,685.000000000000000,3955.000000000000000,0.000000000000000,3.000000000000000,0.000000000000000,2.000000000000000,25.000000000000000,1.000000000000000,0.000000000000000,16.000000000000000,0.000000000000000,1.000000000000000,18.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,3.000000000000000,6.000000000000000,103.000000000000000,81
81,ON083000,1115.528114409999900,8452.000000000000000,8734.000000000000000,17186.000000000000000,19712.000000000000000,5957.000000000000000,6246.000000000000000,4071.000000000000000,43.000000000000000,110.000000000000000,661.000000000000000,6.000000000000000,0.000000000000000,0.000000000000000,8.000000000000000,18.000000000000000,3.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,16.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,12.000000000000000,1.000000000000000,33.000000000000000,82
82,ON084000,1223.274910520000000,12137.000000000000000,11561.000000000000000,23698.000000000000000,25328.000000000000000,9142.000000000000000,5206.000000000000000,5027.000000000000000,105.000000000000000,1039.000000000000000,1139.000000000000000,9.000000000000000,77.000000000000000,0.000000000000000,10.000000000000000,238.000000000000000,0.000000000000000,0.000000000000000,346.000000000000000,3.000000000000000,0.000000000000000,19.000000000000000,678.000000000000000,18.000000000000000,0.000000000000000,16.000000000000000,0.000000000000000,626.000000000000000,83
83,ON085000,1413.220279540000100,16414.000000000000000,15883.000000000000000,32297.000000000000000,31866.000000000000000,13185.000000000000000,5702.000000000000000,4917.000000000000000,121.000000000000000,4917.000000000000000,1510.000000000000000,16.000000000000000,76.000000000000000,0.000000000000000,43.000000000000000,231.000000000000000,10.000000000000000,0.000000000000000,34.000000000000000,27.000000000000000,0.000000000000000,35.000000000000000,1127.000000000000000,3.000000000000000,1.000000000000000,29.000000000000000,4.000000000000000,309.000000000000000,84
84,ON086000,233.032648540000000,19650.000000000000000,21670.000000000000000,41320.000000000000000,39576.000000000000000,17062.000000000000000,14612.000000000000000,5128.000000000000000,146.000000000000000,1562.000000000000000,690.000000000000000,22.000000000000000,2.000000000000000,2.000000000000000,88.000000000000000,368.000000000000000,40.000000000000000,8.000000000000000,12.000000000000000,98.000000000000000,4.000000000000000,482.000000000000000,54.000000000000000,22.000000000000000,6.000000000000000,46.000000000000000,22.000000000000000,844.000000000000000,85
85,ON087000,1550.106505160000100,11267.000000000000000,10956.000000000000000,22223.000000000000000,26919.000000000000000,8448.000000000000000,6571.000000000000000,5296.000000000000000,136.000000000000000,290.000000000000000,1046.000000000000000,30.000000000000000,34.000000000000000,1.000000000000000,3.000000000000000,163.000000000000000,1.000000000000000,0.000000000000000,4.000000000000000,2.000000000000000,0.000000000000000,11.000000000000000,8.000000000000000,11.000000000000000,4.000000000000000,25.000000000000000,32.000000000000000,107.000000000000000,86
86,ON088000,1662.504978859999900,14901.000000000000000,14208.000000000000000,29109.000000000000000,29723.000000000000000,10198.000000000000000,7256.000000000000000,7475.000000000000000,113.000000000000000,931.000000000000000,1107.000000000000000,8.000000000000000,17.000000000000000,0.000000000000000,19.000000000000000,164.000000000000000,2.000000000000000,0.000000000000000,1282.000000000000000,17.000000000000000,0.000000000000000,45.000000000000000,116.000000000000000,75.000000000000000,0.000000000000000,44.000000000000000,5.000000000000000,235.000000000000000,87
87,ON089000,1690.722768110000100,7018.000000000000000,7606.000000000000000,14624.000000000000000,17238.000000000000000,1885.000000000000000,5426.000000000000000,6557.000000000000000,25.000000000000000,490.000000000000000,92.000000000000000,14.000000000000000,0.000000000000000,0.000000000000000,6.000000000000000,40.000000000000000,0.000000000000000,0.000000000000000,2.000000000000000,4.000000000000000,0.000000000000000,21.000000000000000,0.000000000000000,5.000000000000000,11.000000000000000,7.000000000000000,1.000000000000000,38.000000000000000,88
88,ON090000,1608.965979999999900,9904.000000000000000,9847.000000000000000,19751.000000000000000,19996.000000000000000,3503.000000000000000,9939.000000000000000,4887.000000000000000,38.000000000000000,554.000000000000000,220.000000000000000,118.000000000000000,4.000000000000000,7.000000000000000,16.000000000000000,118.000000000000000,4.000000000000000,0.000000000000000,0.000000000000000,115.000000000000000,0.000000000000000,28.000000000000000,2.000000000000000,93.000000000000000,12.000000000000000,13.000000000000000,11.000000000000000,69.000000000000000,89
89,ON091000,1711.133733250000000,9157.000000000000000,9065.000000000000000,18222.000000000000000,19254.000000000000000,5169.000000000000000,9204.000000000000000,2172.000000000000000,47.000000000000000,842.000000000000000,312.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,5.000000000000000,309.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2.000000000000000,0.000000000000000,34.000000000000000,2.000000000000000,0.000000000000000,2.000000000000000,6.000000000000000,3.000000000000000,113.000000000000000,90
90,ON092000,3093.556946790000000,10131.000000000000000,10255.000000000000000,20386.000000000000000,23346.000000000000000,5830.000000000000000,7149.000000000000000,2014.000000000000000,67.000000000000000,676.000000000000000,2411.000000000000000,2.000000000000000,2.000000000000000,0.000000000000000,6.000000000000000,2118.000000000000000,1.000000000000000,0.000000000000000,3.000000000000000,20.000000000000000,0.000000000000000,13.000000000000000,4.000000000000000,2.000000000000000,0.000000000000000,2.000000000000000,1.000000000000000,65.000000000000000,91
91,ON093000,906.381736161000050,17902.000000000000000,17527.000000000000000,35429.000000000000000,30552.000000000000000,15172.000000000000000,6443.000000000000000,5166.000000000000000,246.000000000000000,620.000000000000000,4182.000000000000000,19.000000000000000,1.000000000000000,9.000000000000000,31.000000000000000,2577.000000000000000,9.000000000000000,0.000000000000000,21.000000000000000,179.000000000000000,0.000000000000000,112.000000000000000,217.000000000000000,144.000000000000000,8.000000000000000,44.000000000000000,53.000000000000000,176.000000000000000,92
92,ON094000,116.187262549000000,21901.000000000000000,24399.000000000000000,46300.000000000000000,37976.000000000000000,24060.000000000000000,9990.000000000000000,7818.000000000000000,251.000000000000000,409.000000000000000,1561.000000000000000,42.000000000000000,1.000000000000000,0.000000000000000,73.000000000000000,214.000000000000000,51.000000000000000,0.000000000000000,25.000000000000000,418.000000000000000,1.000000000000000,571.000000000000000,213.000000000000000,32.000000000000000,84.000000000000000,72.000000000000000,16.000000000000000,398.000000000000000,93
93,ON095000,1192.958166769999900,10666.000000000000000,10148.000000000000000,20814.000000000000000,20228.000000000000000,9408.000000000000000,5158.000000000000000,3723.000000000000000,201.000000000000000,128.000000000000000,804.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,203.000000000000000,0.000000000000000,0.000000000000000,11.000000000000000,4.000000000000000,0.000000000000000,0.000000000000000,77.000000000000000,1.000000000000000,5.000000000000000,142.000000000000000,6.000000000000000,941.000000000000000,94
94,ON096000,1220.730009780000000,7011.000000000000000,6726.000000000000000,13737.000000000000000,16419.000000000000000,4542.000000000000000,4182.000000000000000,3993.000000000000000,163.000000000000000,55.000000000000000,472.000000000000000,0.000000000000000,2.000000000000000,0.000000000000000,3.000000000000000,83.000000000000000,0.000000000000000,0.000000000000000,7.000000000000000,13.000000000000000,0.000000000000000,0.000000000000000,7.000000000000000,0.000000000000000,0.000000000000000,8.000000000000000,9.000000000000000,197.000000000000000,95
95,ON097000,1084.864975380000000,8164.000000000000000,8050.000000000000000,16214.000000000000000,18079.000000000000000,5982.000000000000000,3233.000000000000000,4395.000000000000000,100.000000000000000,111.000000000000000,701.000000000000000,0.000000000000000,3.000000000000000,0.000000000000000,7.000000000000000,59.000000000000000,0.000000000000000,0.000000000000000,1449.000000000000000,50.000000000000000,0.000000000000000,47.000000000000000,28.000000000000000,0.000000000000000,0.000000000000000,8.000000000000000,12.000000000000000,28.000000000000000,96
96,ON098000,4530.866941880000000,11204.000000000000000,10029.000000000000000,21233.000000000000000,20971.000000000000000,9650.000000000000000,4754.000000000000000,3434.000000000000000,81.000000000000000,952.000000000000000,1171.000000000000000,7.000000000000000,0.000000000000000,28.000000000000000,4.000000000000000,342.000000000000000,7.000000000000000,0.000000000000000,19.000000000000000,213.000000000000000,0.000000000000000,61.000000000000000,19.000000000000000,17.000000000000000,10.000000000000000,165.000000000000000,66.000000000000000,233.000000000000000,97
97,ON099000,49671.253752299999000,43284.000000000000000,30846.000000000000000,74130.000000000000000,28309.000000000000000,12778.000000000000000,13034.000000000000000,8547.000000000000000,193.000000000000000,26277.000000000000000,2105.000000000000000,815.000000000000000,35.000000000000000,72.000000000000000,149.000000000000000,244.000000000000000,45.000000000000000,0.000000000000000,1436.000000000000000,1804.000000000000000,0.000000000000000,631.000000000000000,9.000000000000000,799.000000000000000,1729.000000000000000,789.000000000000000,77.000000000000000,2562.000000000000000,98
98,ON100000,1747.051943420000000,13702.000000000000000,13408.000000000000000,27110.000000000000000,29147.000000000000000,12865.000000000000000,3885.000000000000000,3412.000000000000000,151.000000000000000,519.000000000000000,3902.000000000000000,33.000000000000000,1.000000000000000,1.000000000000000,7.000000000000000,1604.000000000000000,1.000000000000000,0.000000000000000,112.000000000000000,27.000000000000000,0.000000000000000,17.000000000000000,16.000000000000000,44.000000000000000,9.000000000000000,10.000000000000000,10.000000000000000,484.000000000000000,99
99,ON101000,1254.364835570000000,10307.000000000000000,9620.000000000000000,19927.000000000000000,20495.000000000000000,8632.000000000000000,4916.000000000000000,3475.000000000000000,40.000000000000000,535.000000000000000,841.000000000000000,129.000000000000000,0.000000000000000,7.000000000000000,11.000000000000000,823.000000000000000,37.000000000000000,0.000000000000000,7.000000000000000,217.000000000000000,0.000000000000000,22.000000000000000,7.000000000000000,1.000000000000000,18.000000000000000,4.000000000000000,3.000000000000000,202.000000000000000,100
100,ON102000,778.812150603999950,6356.000000000000000,6609.000000000000000,12965.000000000000000,13055.000000000000000,5663.000000000000000,3913.000000000000000,2109.000000000000000,12.000000000000000,139.000000000000000,197.000000000000000,3.000000000000000,2.000000000000000,0.000000000000000,6.000000000000000,48.000000000000000,1.000000000000000,0.000000000000000,214.000000000000000,23.000000000000000,0.000000000000000,10.000000000000000,22.000000000000000,0.000000000000000,6.000000000000000,8.000000000000000,7.000000000000000,582.000000000000000,101
101,ON103000,1346.302981910000000,8797.000000000000000,8344.000000000000000,17141.000000000000000,18390.000000000000000,6477.000000000000000,4905.000000000000000,3966.000000000000000,159.000000000000000,231.000000000000000,483.000000000000000,1.000000000000000,1.000000000000000,0.000000000000000,5.000000000000000,388.000000000000000,1.000000000000000,0.000000000000000,297.000000000000000,120.000000000000000,0.000000000000000,28.000000000000000,0.000000000000000,10.000000000000000,14.000000000000000,8.000000000000000,1.000000000000000,46.000000000000000,102
102,ON104000,984.458228794999970,12263.000000000000000,11602.000000000000000,23865.000000000000000,22018.000000000000000,14927.000000000000000,3739.000000000000000,3235.000000000000000,144.000000000000000,213.000000000000000,593.000000000000000,8.000000000000000,5.000000000000000,0.000000000000000,7.000000000000000,247.000000000000000,9.000000000000000,0.000000000000000,69.000000000000000,85.000000000000000,0.000000000000000,96.000000000000000,1.000000000000000,214.000000000000000,14.000000000000000,14.000000000000000,4.000000000000000,241.000000000000000,103
103,ON105000,140.375335208000000,34790.000000000000000,38403.000000000000000,73193.000000000000000,57640.000000000000000,16847.000000000000000,18770.000000000000000,8779.000000000000000,176.000000000000000,22210.000000000000000,1482.000000000000000,99.000000000000000,38.000000000000000,81.000000000000000,162.000000000000000,149.000000000000000,36.000000000000000,0.000000000000000,11.000000000000000,617.000000000000000,5.000000000000000,1743.000000000000000,25.000000000000000,254.000000000000000,131.000000000000000,235.000000000000000,54.000000000000000,1289.000000000000000,104
104,ON106000,1168.018306949999900,12691.000000000000000,12386.000000000000000,25077.000000000000000,25644.000000000000000,11033.000000000000000,2500.000000000000000,7005.000000000000000,47.000000000000000,107.000000000000000,3442.000000000000000,19.000000000000000,0.000000000000000,0.000000000000000,16.000000000000000,133.000000000000000,6.000000000000000,0.000000000000000,3.000000000000000,72.000000000000000,2.000000000000000,39.000000000000000,62.000000000000000,7.000000000000000,9.000000000000000,22.000000000000000,32.000000000000000,521.000000000000000,105
105,ON107000,986.739148182000010,11355.000000000000000,10939.000000000000000,22294.000000000000000,22760.000000000000000,11890.000000000000000,3735.000000000000000,3265.000000000000000,104.000000000000000,259.000000000000000,1819.000000000000000,76.000000000000000,0.000000000000000,0.000000000000000,12.000000000000000,337.000000000000000,6.000000000000000,0.000000000000000,16.000000000000000,52.000000000000000,0.000000000000000,3.000000000000000,42.000000000000000,1.000000000000000,2.000000000000000,28.000000000000000,9.000000000000000,638.000000000000000,106
106,ON108000,10357.107227700000000,14460.000000000000000,12087.000000000000000,26547.000000000000000,24936.000000000000000,7855.000000000000000,6794.000000000000000,4193.000000000000000,93.000000000000000,2188.000000000000000,2167.000000000000000,165.000000000000000,23.000000000000000,2.000000000000000,10.000000000000000,292.000000000000000,4.000000000000000,1.000000000000000,608.000000000000000,249.000000000000000,1.000000000000000,41.000000000000000,18.000000000000000,178.000000000000000,26.000000000000000,144.000000000000000,207.000000000000000,1288.000000000000000,107
107,ON109000,1289.853293540000100,11644.000000000000000,10458.000000000000000,22102.000000000000000,21475.000000000000000,10027.000000000000000,7895.000000000000000,2973.000000000000000,76.000000000000000,77.000000000000000,255.000000000000000,12.000000000000000,0.000000000000000,49.000000000000000,6.000000000000000,172.000000000000000,1.000000000000000,0.000000000000000,1.000000000000000,77.000000000000000,1.000000000000000,28.000000000000000,2.000000000000000,6.000000000000000,2.000000000000000,9.000000000000000,4.000000000000000,429.000000000000000,108
108,ON110000,1185.012982069999900,15241.000000000000000,14994.000000000000000,30235.000000000000000,29256.000000000000000,7869.000000000000000,7685.000000000000000,5372.000000000000000,75.000000000000000,285.000000000000000,8344.000000000000000,3.000000000000000,6.000000000000000,1.000000000000000,16.000000000000000,19.000000000000000,19.000000000000000,0.000000000000000,3.000000000000000,37.000000000000000,0.000000000000000,45.000000000000000,34.000000000000000,0.000000000000000,0.000000000000000,10.000000000000000,25.000000000000000,387.000000000000000,109
109,ON111000,1152.743101380000100,9677.000000000000000,9270.000000000000000,18947.000000000000000,20615.000000000000000,6360.000000000000000,4691.000000000000000,3742.000000000000000,30.000000000000000,76.000000000000000,3879.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,3.000000000000000,37.000000000000000,3.000000000000000,0.000000000000000,10.000000000000000,13.000000000000000,0.000000000000000,15.000000000000000,6.000000000000000,9.000000000000000,5.000000000000000,4.000000000000000,2.000000000000000,61.000000000000000,110
110,ON112000,2525.232051500000100,8028.000000000000000,7471.000000000000000,15499.000000000000000,16291.000000000000000,5159.000000000000000,6140.000000000000000,2820.000000000000000,29.000000000000000,264.000000000000000,508.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,4.000000000000000,323.000000000000000,11.000000000000000,0.000000000000000,92.000000000000000,73.000000000000000,0.000000000000000,0.000000000000000,12.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,2.000000000000000,60.000000000000000,111
111,ON113000,1593.509837770000100,12936.000000000000000,13215.000000000000000,26151.000000000000000,20704.000000000000000,10250.000000000000000,9714.000000000000000,3535.000000000000000,41.000000000000000,1045.000000000000000,410.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,20.000000000000000,105.000000000000000,9.000000000000000,0.000000000000000,199.000000000000000,221.000000000000000,0.000000000000000,41.000000000000000,0.000000000000000,4.000000000000000,6.000000000000000,20.000000000000000,10.000000000000000,521.000000000000000,112
